Datetime,year,month,day,Regions,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,WD10M,WS10M,WS2M
2021-12-09,2021,12,9,Bourgogne-Franche-Comté,4.0600000000000005,6.236,0.728,0.754,1.558,96.738,3.978,94.07000000000001,0.9879999999999999,3.7879999999999994,-1.3080000000000003,5.096,242.61999999999998,4.16,2.726
2021-12-10,2021,12,10,Bourgogne-Franche-Comté,2.246,5.965999999999999,0.74,0.788,13.728,95.94800000000001,4.348000000000001,94.524,1.9440000000000002,4.072,-0.32599999999999996,4.398000000000001,260.15999999999997,7.145999999999999,4.779999999999999
2021-12-11,2021,12,11,Bourgogne-Franche-Comté,3.3,5.946,0.742,0.768,1.768,97.826,3.964,97.586,0.556,2.068,-1.562,3.63,281.21999999999997,3.47,2.274
2021-12-12,2021,12,12,Bourgogne-Franche-Comté,3.6400000000000006,5.878,0.738,0.764,0.272,98.62,3.936,91.54400000000001,1.1460000000000001,4.26,-2.328,6.587999999999999,165.62,2.362,1.4
2021-12-13,2021,12,13,Bourgogne-Franche-Comté,3.836,6.087999999999999,0.74,0.766,0.066,98.646,4.182,93.306,1.8380000000000003,5.164,-0.22200000000000003,5.386,127.05999999999999,2.5100000000000002,1.54
2021-12-14,2021,12,14,Bourgogne-Franche-Comté,3.432,5.954,0.74,0.762,0.21400000000000002,98.804,4.012,94.784,1.21,3.85,-0.692,4.542,120.46,1.6600000000000001,1.098
2021-12-15,2021,12,15,Bourgogne-Franche-Comté,2.754,5.978,0.74,0.76,0.252,99.03200000000001,3.9520000000000004,93.634,1.226,3.464,-1.176,4.64,60.32000000000001,2.666,1.7260000000000002
2021-12-16,2021,12,16,Bourgogne-Franche-Comté,2.766,6.098000000000001,0.74,0.76,0.06999999999999999,99.338,4.064,94.312,1.4780000000000002,5.0600000000000005,-1.27,6.33,59.98,4.144,2.7079999999999997
2021-12-17,2021,12,17,Bourgogne-Franche-Comté,4.529999999999999,5.9479999999999995,0.74,0.76,0.03,99.26599999999999,3.864,94.072,0.8160000000000001,5.023999999999999,-1.5799999999999996,6.603999999999999,76.58,4.348000000000001,2.8560000000000003
2021-12-18,2021,12,18,Bourgogne-Franche-Comté,4.843999999999999,5.970000000000001,0.738,0.76,0.028000000000000004,99.14,3.432,91.352,-0.278,5.176,-2.608,7.784000000000001,72.64,4.022,2.63
2021-12-19,2021,12,19,Bourgogne-Franche-Comté,2.83,6.068,0.738,0.76,0.05800000000000001,98.768,3.158,89.93199999999999,-1.26,2.494,-3.376,5.869999999999999,68.4,2.734,1.7399999999999998
2021-12-20,2021,12,20,Bourgogne-Franche-Comté,2.596,6.0840000000000005,0.738,0.76,0.057999999999999996,98.268,3.2659999999999996,94.166,-1.576,2.3600000000000003,-4.1579999999999995,6.518000000000001,63.44,3.2380000000000004,2.016
2021-12-21,2021,12,21,Bourgogne-Franche-Comté,3.31,6.072,0.738,0.76,0.038,98.076,2.788,91.964,-3.12,1.008,-5.612,6.62,101.84,2.6740000000000004,1.654
2021-12-22,2021,12,22,Bourgogne-Franche-Comté,3.932,6.276,0.738,0.76,0.052000000000000005,98.012,3.084,88.48400000000001,-1.348,2.5300000000000002,-4.116,6.646000000000001,145.06,3.6799999999999997,2.386
2021-12-23,2021,12,23,Bourgogne-Franche-Comté,4.514,5.654,0.738,0.762,0.182,97.53999999999999,4.468,93.89,2.27,6.1899999999999995,-0.446,6.636,191.9,4.9799999999999995,3.2060000000000004
2021-12-24,2021,12,24,Bourgogne-Franche-Comté,2.7,5.46,0.746,0.778,3.662,96.88199999999999,5.1899999999999995,98.142,3.9199999999999995,6.4,1.6939999999999997,4.706,206.35999999999999,4.266,2.684
2021-12-25,2021,12,25,Bourgogne-Franche-Comté,2.404,5.254,0.746,0.776,3.5980000000000003,96.49,5.662000000000001,97.946,5.236,7.758,3.4520000000000004,4.306,207.11999999999998,1.98,1.1640000000000001
2021-12-26,2021,12,26,Bourgogne-Franche-Comté,1.754,5.564,0.754,0.786,4.95,96.534,5.7700000000000005,98.194,5.428,8.096,3.6019999999999994,4.494,213.21999999999997,3.332,2.036
2021-12-27,2021,12,27,Bourgogne-Franche-Comté,1.864,5.674,0.762,0.796,7.830000000000001,96.194,5.9799999999999995,95.99,6.264,9.154,3.8839999999999995,5.2700000000000005,200.28,5.7379999999999995,3.7939999999999996
2021-12-28,2021,12,28,Bourgogne-Franche-Comté,1.8419999999999999,5.868,0.778,0.8160000000000001,11.048,96.404,7.023999999999999,94.078,8.98,11.112,6.7379999999999995,4.3740000000000006,238.01999999999998,8.075999999999999,5.4799999999999995
2021-12-29,2021,12,29,Bourgogne-Franche-Comté,1.472,5.601999999999999,0.788,0.826,13.446000000000002,97.33,7.804,96.83399999999999,10.186,12.59,7.05,5.54,248.32,5.49,3.656
2021-12-30,2021,12,30,Bourgogne-Franche-Comté,3.338,6.006,0.792,0.8,0.766,98.226,7.8,95.63199999999999,10.352,13.969999999999999,5.832,8.138,243.85999999999999,3.432,2.146
2021-12-31,2021,12,31,Bourgogne-Franche-Comté,5.428,6.076,0.788,0.7939999999999999,0.084,98.386,5.928,91.046,6.866,11.728,3.9479999999999995,7.779999999999999,199.35999999999999,3.368,1.9939999999999998
2022-01-01,2022,1,1,Bourgogne-Franche-Comté,5.41,6.11,0.782,0.79,0.05,98.508,5.328,87.128,6.018,11.136,3.016,8.120000000000001,167.78,2.8579999999999997,1.6199999999999999
2022-01-02,2022,1,2,Bourgogne-Franche-Comté,4.016,5.93,0.7779999999999999,0.79,0.072,98.15599999999999,5.808,88.742,7.144,11.24,3.696,7.544,208.71999999999997,5.552,3.6340000000000003
2022-01-03,2022,1,3,Bourgogne-Franche-Comté,2.5759999999999996,5.232,0.7779999999999999,0.794,1.888,97.76,6.704000000000001,91.596,8.95,11.436,7.347999999999999,4.087999999999999,218.66,5.866,3.96
2022-01-04,2022,1,4,Bourgogne-Franche-Comté,1.358,5.782,0.7859999999999999,0.8240000000000001,12.302,96.328,6.352,90.394,8.058,11.458,4.006,7.452,224.2,7.35,5.04
2022-01-05,2022,1,5,Bourgogne-Franche-Comté,4.948,6.42,0.796,0.8019999999999999,1.464,97.22,3.7600000000000002,90.806,0.8,4.17,-1.6079999999999999,5.7780000000000005,310.18,4.548,3.026
2022-01-06,2022,1,6,Bourgogne-Franche-Comté,4.672,6.574000000000001,0.792,0.796,0.29,97.936,3.5140000000000002,92.538,-0.21000000000000002,3.4899999999999998,-2.1380000000000003,5.628,184.76,2.482,1.598
2022-01-07,2022,1,7,Bourgogne-Franche-Comté,2.7399999999999998,6.33,0.79,0.806,5.2299999999999995,97.77799999999999,3.874,93.34400000000001,0.7140000000000001,3.35,-2.8419999999999996,6.192,226.82,5.514,3.696
2022-01-08,2022,1,8,Bourgogne-Franche-Comté,2.298,5.966,0.8,0.8320000000000001,10.876,97.114,4.9079999999999995,95.034,3.71,5.684,1.658,4.026,229.21999999999997,7.108,4.84
2022-01-09,2022,1,9,Bourgogne-Franche-Comté,2.7640000000000002,6.45,0.812,0.828,5.593999999999999,96.67999999999999,4.67,95.488,2.9739999999999998,4.428,2.1,2.3280000000000003,262.64,5.236,3.532
2022-01-10,2022,1,10,Bourgogne-Franche-Comté,5.108,6.616,0.8099999999999999,0.8140000000000001,0.338,97.86800000000001,3.96,94.436,0.82,4.598000000000001,-3.678,8.276,57.480000000000004,2.848,1.7419999999999998
2022-01-11,2022,1,11,Bourgogne-Franche-Comté,5.4479999999999995,6.992,0.806,0.8099999999999999,0.028000000000000004,98.9,3.258,93.774,-1.464,3.78,-3.932,7.712000000000001,49.660000000000004,4.05,2.6060000000000003
2022-01-12,2022,1,12,Bourgogne-Franche-Comté,5.628,6.965999999999999,0.8039999999999999,0.8099999999999999,0.02,99.47,2.936,92.26599999999999,-2.328,2.4299999999999997,-4.618,7.048,40.72,4.188000000000001,2.7640000000000002
2022-01-13,2022,1,13,Bourgogne-Franche-Comté,6.134,7.06,0.8039999999999999,0.806,0.006,99.60799999999999,2.888,90.014,-2.2459999999999996,3.228,-4.952,8.18,65.2,3.6020000000000003,2.298
2022-01-14,2022,1,14,Bourgogne-Franche-Comté,6.74,7.13,0.8019999999999999,0.806,0.002,99.25399999999999,2.81,81.266,-1.2,3.564,-4.214,7.7780000000000005,115.5,1.884,1.134
2022-01-15,2022,1,15,Bourgogne-Franche-Comté,6.351999999999999,7.176,0.8019999999999999,0.806,0.006,98.518,3.102,89.068,-1.34,3.8260000000000005,-4.076,7.901999999999999,158.44,2.13,1.206
2022-01-16,2022,1,16,Bourgogne-Franche-Comté,4.372,7.395999999999999,0.8019999999999999,0.806,0.152,98.892,3.07,91.78999999999999,-1.7920000000000003,2.132,-4.394,6.526000000000001,262.36,2.634,1.7240000000000002
2022-01-17,2022,1,17,Bourgogne-Franche-Comté,3.5479999999999996,7.1659999999999995,0.8,0.806,0.21000000000000002,99.44800000000001,3.8600000000000003,96.484,0.4640000000000001,3.4479999999999995,-1.32,4.768,203.21999999999997,2.096,1.33
2022-01-18,2022,1,18,Bourgogne-Franche-Comté,5.286,7.481999999999999,0.798,0.806,0.044,99.17,3.8899999999999997,95.67999999999999,0.638,4.9,-1.65,6.55,65.7,4.54,2.966
2022-01-19,2022,1,19,Bourgogne-Franche-Comté,3.028,7.292,0.798,0.806,0.732,98.75999999999999,3.65,95.14399999999999,-0.030000000000000016,2.4880000000000004,-1.818,4.306,232.11999999999998,3.9,2.5919999999999996
2022-01-20,2022,1,20,Bourgogne-Franche-Comté,4.432,7.540000000000001,0.8,0.808,0.946,98.848,3.8980000000000006,96.006,0.692,3.774,-1.3880000000000001,5.162000000000001,344.02,3.846,2.566
2022-01-21,2022,1,21,Bourgogne-Franche-Comté,6.756,7.992,0.8,0.806,0.078,99.21000000000001,3.2920000000000003,91.93199999999999,-0.8700000000000001,2.604,-2.7,5.304,21.48,5.0280000000000005,3.378
2022-01-22,2022,1,22,Bourgogne-Franche-Comté,4.49,7.5680000000000005,0.798,0.8039999999999999,0.098,99.34400000000001,3.62,94.564,-0.07599999999999998,3.6439999999999997,-2.54,6.184,24.740000000000002,3.474,2.25
2022-01-23,2022,1,23,Bourgogne-Franche-Comté,4.2620000000000005,7.862,0.798,0.8039999999999999,0.064,99.10799999999999,3.632,94.674,-0.20800000000000002,4.231999999999999,-2.7960000000000003,7.0280000000000005,68.06,3.142,1.9899999999999998
2022-01-24,2022,1,24,Bourgogne-Franche-Comté,5.598000000000001,8.11,0.798,0.8039999999999999,0.038,98.968,3.3259999999999996,90.334,-0.614,4.494,-3.1719999999999997,7.6659999999999995,123.1,2.54,1.596
2022-01-25,2022,1,25,Bourgogne-Franche-Comté,6.078,8.309999999999999,0.798,0.8019999999999999,0.032,99.13,3.412,89.074,-0.020000000000000028,5.08,-2.894,7.974000000000001,211.3,1.754,1.114
2022-01-26,2022,1,26,Bourgogne-Franche-Comté,4.164,8.528,0.798,0.8019999999999999,0.066,99.17999999999999,3.024,91.11,-1.766,2.506,-3.664,6.17,274.08000000000004,1.572,1.068
2022-01-27,2022,1,27,Bourgogne-Franche-Comté,4.016,8.742,0.798,0.8019999999999999,0.174,99.092,2.934,89.04400000000001,-1.864,1.842,-4.398000000000001,6.24,277.68,1.8379999999999999,1.252
2022-01-28,2022,1,28,Bourgogne-Franche-Comté,4.168,8.719999999999999,0.796,0.8019999999999999,0.13799999999999998,99.482,3.806,94.69,0.612,4.622,-1.408,6.029999999999999,186.01999999999998,1.902,1.158
2022-01-29,2022,1,29,Bourgogne-Franche-Comté,4.012,8.494,0.796,0.8039999999999999,0.532,99.346,3.846,95.898,0.5740000000000001,2.83,-1.8219999999999998,4.651999999999999,247.58,3.586,2.406
2022-01-30,2022,1,30,Bourgogne-Franche-Comté,5.082,8.824000000000002,0.796,0.806,0.502,98.904,4.388,92.63399999999999,2.724,7.13,-0.54,7.67,320.2,2.31,1.4
2022-01-31,2022,1,31,Bourgogne-Franche-Comté,4.432,8.976,0.8019999999999999,0.808,2.802,98.104,4.104,90.01,2.224,6.156000000000001,-2.0780000000000003,8.234,296.86,6.324,4.2700000000000005
2022-02-01,2022,2,1,Bourgogne-Franche-Comté,3.932,8.726,0.8019999999999999,0.808,2.734,98.408,4.154,95.71600000000001,1.282,5.148000000000001,-3.304,8.452000000000002,270.86,5.112,3.45
2022-02-02,2022,2,2,Bourgogne-Franche-Comté,3.9520000000000004,9.053999999999998,0.8039999999999999,0.812,2.3779999999999997,98.388,5.61,98.336,5.24,7.042,3.41,3.632,283.84000000000003,4.196,2.7199999999999998
2022-02-03,2022,2,3,Bourgogne-Franche-Comté,5.526000000000001,9.39,0.8039999999999999,0.808,0.09,97.894,4.6739999999999995,93.5,3.46,6.473999999999999,1.1800000000000002,5.294,205.85999999999999,3.092,1.9920000000000002
2022-02-04,2022,2,4,Bourgogne-Franche-Comté,3.556,9.104000000000001,0.8039999999999999,0.8099999999999999,1.704,97.75399999999999,4.968,95.4,3.9,7.093999999999999,-0.624,7.718000000000001,239.04000000000002,4.316,2.866
2022-02-05,2022,2,5,Bourgogne-Franche-Comté,9.16,10.097999999999999,0.8039999999999999,0.8099999999999999,0.198,98.462,3.918,91.298,1.384,6.715999999999999,-2.128,8.844,286.38,3.0420000000000003,1.9240000000000002
2022-02-06,2022,2,6,Bourgogne-Franche-Comté,2.8939999999999997,9.406,0.806,0.8220000000000001,8.190000000000001,97.99,4.976,94.21799999999999,4.022,7.692,-0.15599999999999997,7.848000000000001,231.8,8.604000000000001,5.952
2022-02-07,2022,2,7,Bourgogne-Franche-Comté,9.186,10.246,0.8140000000000001,0.82,1.77,98.57000000000001,4.087999999999999,81.74,3.4899999999999998,7.542,-1.0719999999999998,8.614,309.66,4.518,2.998
2022-02-08,2022,2,8,Bourgogne-Franche-Comté,10.344,10.5,0.8099999999999999,0.8140000000000001,0.01,99.176,3.904,81.30799999999999,2.92,8.931999999999999,-1.5539999999999998,10.486,164.32,2.008,1.202
2022-02-09,2022,2,9,Bourgogne-Franche-Comté,10.76,10.786,0.8099999999999999,0.812,0.002,98.676,4.106,82.308,3.5460000000000003,11.266,-1.546,12.812000000000001,186.95999999999998,3.882,2.314
2022-02-10,2022,2,10,Bourgogne-Franche-Comté,6.01,9.8,0.8099999999999999,0.812,2.7,98.41600000000001,5.048,92.564,4.74,8.754,2.0140000000000002,6.74,228.14000000000001,3.8659999999999997,2.556
2022-02-11,2022,2,11,Bourgogne-Franche-Comté,9.696000000000002,11.202,0.8099999999999999,0.818,1.9260000000000002,98.922,3.8800000000000003,88.012,1.9460000000000002,6.14,-2.56,8.7,16.419999999999998,3.918,2.5759999999999996
2022-02-12,2022,2,12,Bourgogne-Franche-Comté,8.819999999999999,11.264,0.8099999999999999,0.812,0.002,98.52000000000001,3.3520000000000003,85.834,0.22400000000000003,5.556,-3.474,9.03,133.72,3.7,2.286
2022-02-13,2022,2,13,Bourgogne-Franche-Comté,10.34,10.882000000000001,0.808,0.808,0.038,97.506,4.758,83.454,5.209999999999999,11.709999999999999,-0.458,12.168000000000001,185.92000000000002,6.9879999999999995,4.708
2022-02-14,2022,2,14,Bourgogne-Franche-Comté,3.998,11.181999999999999,0.8099999999999999,0.818,5.336,96.792,5.454,89.16,6.2299999999999995,8.45,3.844,4.606,211.28000000000003,6.122,4.1579999999999995
2022-02-15,2022,2,15,Bourgogne-Franche-Comté,6.496,11.416,0.812,0.818,2.582,97.596,4.92,90.018,4.75,7.468000000000001,2.7600000000000002,4.708,254.38000000000002,5.432,3.726
2022-02-16,2022,2,16,Bourgogne-Franche-Comté,3.782,11.012,0.8240000000000001,0.8400000000000001,9.248,97.20599999999999,6.564,93.338,7.996,11.693999999999999,4.398,7.296000000000001,220.2,8.443999999999999,5.83
2022-02-17,2022,2,17,Bourgogne-Franche-Comté,8.236,11.642,0.8220000000000001,0.8240000000000001,2.888,97.61,6.7219999999999995,87.47999999999999,9.68,11.878,7.132,4.746,260.38,7.122,4.837999999999999
2022-02-18,2022,2,18,Bourgogne-Franche-Comté,6.178,11.690000000000001,0.82,0.8220000000000001,1.6219999999999999,97.252,6.694,87.79400000000001,9.384,14.580000000000002,3.17,11.41,235.38000000000002,7.5200000000000005,5.156000000000001
2022-02-19,2022,2,19,Bourgogne-Franche-Comté,11.66,12.904,0.818,0.818,0.162,98.012,4.048,83.664,3.258,7.464,0.46399999999999997,7.0,248.21999999999997,4.91,3.3560000000000003
2022-02-20,2022,2,20,Bourgogne-Franche-Comté,5.308,11.824,0.8160000000000001,0.818,1.532,97.904,5.5920000000000005,89.21000000000001,6.622,9.925999999999998,2.598,7.328,229.21999999999997,7.702,5.298
2022-02-21,2022,2,21,Bourgogne-Franche-Comté,6.318,12.996,0.82,0.828,6.215999999999999,97.576,4.970000000000001,83.446,6.002,8.395999999999999,3.668,4.728,274.68,9.026,6.238
2022-02-22,2022,2,22,Bourgogne-Franche-Comté,6.338,12.628,0.82,0.82,1.754,98.43199999999999,5.42,93.076,5.686,8.814,2.834,5.9799999999999995,261.64,5.064,3.478
2022-02-23,2022,2,23,Bourgogne-Franche-Comté,9.154,13.266,0.82,0.82,0.654,98.434,5.51,84.924,7.448,11.92,3.5439999999999996,8.376,174.4,1.8940000000000001,1.156
2022-02-24,2022,2,24,Bourgogne-Franche-Comté,8.076,12.67,0.818,0.82,1.346,97.856,5.32,86.902,6.404000000000001,11.442,1.698,9.744,241.48000000000002,5.398000000000001,3.564
2022-02-25,2022,2,25,Bourgogne-Franche-Comté,10.972,14.036000000000001,0.8160000000000001,0.82,0.394,98.68199999999999,3.868,86.402,2.258,7.087999999999999,-1.4060000000000001,8.494,306.3,3.63,2.324
2022-02-26,2022,2,26,Bourgogne-Franche-Comté,14.338,14.584,0.8140000000000001,0.8140000000000001,0.03,98.828,3.446,80.80799999999999,1.6300000000000001,8.056000000000001,-2.908,10.964,76.54,4.832,3.1879999999999997
2022-02-27,2022,2,27,Bourgogne-Franche-Comté,14.032,14.558000000000002,0.812,0.8140000000000001,0.002,98.48400000000001,3.088,77.164,1.1320000000000001,8.656,-3.942,12.598,106.67999999999999,4.114,2.63
2022-02-28,2022,2,28,Bourgogne-Franche-Comté,14.725999999999999,14.738,0.8099999999999999,0.8099999999999999,0.002,98.644,3.492,75.532,2.762,10.818000000000001,-3.2739999999999996,14.092000000000002,115.0,2.718,1.564
2022-03-01,2022,3,1,Bourgogne-Franche-Comté,12.629999999999999,14.86,0.808,0.808,0.0,98.47999999999999,3.4259999999999997,69.304,3.7359999999999998,10.294,-1.97,12.264,122.28,2.212,1.248
2022-03-02,2022,3,2,Bourgogne-Franche-Comté,9.440000000000001,13.574000000000002,0.808,0.808,0.018,97.974,4.65,82.742,5.128,10.374,0.376,9.998000000000001,188.61999999999998,2.636,1.6
2022-03-03,2022,3,3,Bourgogne-Franche-Comté,9.932,13.858,0.808,0.808,0.076,97.53,5.394,85.82000000000001,6.6579999999999995,12.39,2.7399999999999998,9.65,56.739999999999995,1.8699999999999999,1.054
2022-03-04,2022,3,4,Bourgogne-Franche-Comté,12.459999999999999,14.862,0.806,0.806,0.02,97.55799999999999,3.808,74.07000000000001,4.284000000000001,11.366,-1.29,12.656,46.3,3.4299999999999997,2.016
2022-03-05,2022,3,5,Bourgogne-Franche-Comté,14.646,15.219999999999999,0.8039999999999999,0.806,0.0,97.682,2.968,71.086,1.736,8.690000000000001,-3.0300000000000002,11.72,44.64,3.1799999999999997,1.904
2022-03-06,2022,3,6,Bourgogne-Franche-Comté,15.313999999999998,15.38,0.8,0.8039999999999999,0.002,97.8,2.9059999999999997,76.152,0.45199999999999996,6.618,-4.1240000000000006,10.742,50.22,4.204,2.726
2022-03-07,2022,3,7,Bourgogne-Franche-Comté,15.213999999999999,15.308000000000002,0.8,0.8019999999999999,0.0,97.758,3.0780000000000003,78.89,0.596,7.040000000000001,-4.11,11.15,82.86,4.264,2.806
2022-03-08,2022,3,8,Bourgogne-Franche-Comté,15.734,15.928,0.798,0.8,0.0,97.696,3.69,78.554,3.004,10.844,-3.2380000000000004,14.081999999999999,141.38,3.4859999999999998,2.1420000000000003
2022-03-09,2022,3,9,Bourgogne-Franche-Comté,16.026,16.216,0.798,0.8,0.016,98.096,4.6259999999999994,82.534,5.144,12.620000000000001,-0.548,13.168000000000001,169.48,2.934,1.764
2022-03-10,2022,3,10,Bourgogne-Franche-Comté,15.008,15.930000000000001,0.7939999999999999,0.8,0.01,97.994,5.156000000000001,82.786,6.601999999999999,13.51,0.51,13.0,164.0,3.622,2.2640000000000002
2022-03-11,2022,3,11,Bourgogne-Franche-Comté,10.326,15.516,0.7939999999999999,0.806,2.8579999999999997,97.424,5.593999999999999,81.954,8.09,13.474,4.034000000000001,9.440000000000001,171.6,6.545999999999999,4.386
2022-03-12,2022,3,12,Bourgogne-Franche-Comté,6.816,15.662,0.8,0.8160000000000001,3.5740000000000003,97.58,5.322,84.22999999999999,6.914,10.578,4.428,6.15,158.44,4.248,2.782
2022-03-13,2022,3,13,Bourgogne-Franche-Comté,5.698,16.294,0.8019999999999999,0.8240000000000001,7.978,97.454,5.15,83.856,6.438,11.052,3.404,7.648000000000001,175.16,5.0920000000000005,3.4019999999999997
2022-03-14,2022,3,14,Bourgogne-Franche-Comté,15.376,17.422,0.806,0.812,1.6179999999999999,98.522,5.0280000000000005,81.94800000000001,6.7,12.395999999999999,0.974,11.422,142.8,3.282,2.1439999999999997
2022-03-15,2022,3,15,Bourgogne-Franche-Comté,7.85,12.3,0.806,0.8220000000000001,2.946,98.262,6.714,85.046,10.23,15.790000000000001,6.264,9.526,174.5,4.5280000000000005,2.9739999999999998
2022-03-16,2022,3,16,Bourgogne-Franche-Comté,7.851999999999999,11.888,0.8039999999999999,0.808,0.004,97.998,6.742,84.27,10.366,16.268,5.432,10.836,172.16,2.984,1.888
2022-03-17,2022,3,17,Bourgogne-Franche-Comté,6.018,13.378,0.8,0.8039999999999999,0.152,98.626,6.090000000000001,88.264,8.152000000000001,10.834,5.524,5.3100000000000005,9.559999999999999,5.678,3.85
2022-03-18,2022,3,18,Bourgogne-Franche-Comté,10.328,14.55,0.8,0.8019999999999999,0.024,99.09,5.156000000000001,79.578,7.586,11.681999999999999,4.366,7.316,50.38,7.925999999999999,5.434
2022-03-19,2022,3,19,Bourgogne-Franche-Comté,14.575999999999999,15.884,0.794,0.8019999999999999,0.0,98.836,4.976,76.076,7.8340000000000005,14.112,3.1100000000000003,11.002,75.38,4.351999999999999,2.884
2022-03-20,2022,3,20,Bourgogne-Franche-Comté,12.792,16.466,0.792,0.798,0.43599999999999994,98.6,5.49,80.598,8.206,13.974,2.762,11.212,197.57999999999998,4.172,2.684
2022-03-21,2022,3,21,Bourgogne-Franche-Comté,15.836000000000002,17.47,0.79,0.7939999999999999,0.008,98.88,5.082,71.39,9.084,15.27,3.7340000000000004,11.536,160.82,3.364,2.1060000000000003
2022-03-22,2022,3,22,Bourgogne-Franche-Comté,18.606,18.662,0.784,0.792,0.0,98.956,4.192,64.596,7.942,14.728,1.316,13.412,169.02,3.304,2.012
2022-03-23,2022,3,23,Bourgogne-Franche-Comté,18.798000000000002,19.004,0.782,0.79,0.0,98.878,4.434,66.14200000000001,8.298,15.669999999999998,1.1059999999999999,14.563999999999998,109.2,2.6399999999999997,1.528
2022-03-24,2022,3,24,Bourgogne-Franche-Comté,18.702,19.028,0.778,0.784,0.0,98.614,4.965999999999999,67.08200000000001,9.662,17.601999999999997,3.066,14.536000000000001,76.12,2.418,1.3639999999999999
2022-03-25,2022,3,25,Bourgogne-Franche-Comté,18.857999999999997,18.913999999999998,0.776,0.784,0.002,98.464,5.132,70.176,9.614,17.558,2.5300000000000002,15.028,58.0,3.6719999999999997,2.216
2022-03-26,2022,3,26,Bourgogne-Franche-Comté,18.592,18.75,0.77,0.782,0.0,98.436,5.529999999999999,74.024,9.864,17.726,2.782,14.943999999999999,70.92,3.844,2.378
2022-03-27,2022,3,27,Bourgogne-Franche-Comté,18.712,19.212,0.764,0.774,0.0,98.54400000000001,5.272,64.892,11.202,18.732,3.114,15.618,101.54,2.164,1.322
2022-03-28,2022,3,28,Bourgogne-Franche-Comté,17.762,18.380000000000003,0.764,0.774,0.21200000000000002,98.064,5.786,63.988,12.342,19.234,4.662,14.572,189.06,2.466,1.476
2022-03-29,2022,3,29,Bourgogne-Franche-Comté,11.628,17.348,0.76,0.782,1.8920000000000001,96.95599999999999,6.736,80.66799999999999,10.92,14.55,8.064,6.486,205.45999999999998,3.182,1.982
2022-03-30,2022,3,30,Bourgogne-Franche-Comté,8.736,18.474,0.768,0.79,4.46,96.176,6.756,88.152,9.522,13.012,6.953999999999999,6.058,262.41999999999996,2.726,1.752
2022-03-31,2022,3,31,Bourgogne-Franche-Comté,7.55,19.086000000000002,0.77,0.796,5.172,95.812,5.63,89.44,6.464,9.58,2.396,7.184,325.3,4.446,3.018
2022-04-01,2022,4,1,Bourgogne-Franche-Comté,6.7780000000000005,19.842000000000002,0.774,0.792,4.282,96.288,3.686,85.558,1.3119999999999998,3.7359999999999998,-0.8240000000000001,4.56,332.15999999999997,5.8759999999999994,4.066
2022-04-02,2022,4,2,Bourgogne-Franche-Comté,7.516,20.5,0.772,0.788,1.5,97.194,3.284,83.63199999999999,0.3219999999999999,3.268,-2.314,5.582,143.68,6.506,4.432
2022-04-03,2022,4,3,Bourgogne-Franche-Comté,10.16,20.696,0.772,0.788,0.10200000000000001,97.898,3.104,79.118,0.694,5.343999999999999,-3.182,8.526,29.919999999999998,4.58,3.0460000000000003
2022-04-04,2022,4,4,Bourgogne-Franche-Comté,21.318,22.270000000000003,0.774,0.784,0.046,97.828,3.114,69.19,2.666,8.703999999999999,-4.056,12.76,263.41999999999996,3.0100000000000002,1.9579999999999997
2022-04-05,2022,4,5,Bourgogne-Franche-Comté,9.458,21.619999999999997,0.772,0.784,0.454,97.44000000000001,5.266,85.416,6.0840000000000005,10.434000000000001,1.4000000000000001,9.034,250.71999999999997,4.068,2.684
2022-04-06,2022,4,6,Bourgogne-Franche-Comté,8.047999999999998,21.986,0.772,0.7859999999999999,1.218,96.854,6.518000000000001,89.904,8.766,12.08,5.912000000000001,6.168,244.92,4.312,2.886
2022-04-07,2022,4,7,Bourgogne-Franche-Comté,5.68,21.634,0.78,0.8119999999999999,11.284,96.328,7.234,90.912,9.928,12.918000000000001,7.054,5.864,234.38000000000002,9.648,6.514
2022-04-08,2022,4,8,Bourgogne-Franche-Comté,6.8420000000000005,22.25,0.796,0.834,14.884,96.16799999999999,6.986,87.794,9.922,13.894,3.6659999999999995,10.228,240.68,9.372,6.322
2022-04-09,2022,4,9,Bourgogne-Franche-Comté,14.203999999999999,22.558,0.8,0.8099999999999999,2.79,97.494,4.224,82.28999999999999,4.006,7.794,1.28,6.514,300.02,4.082,2.7439999999999998
2022-04-10,2022,4,10,Bourgogne-Franche-Comté,21.59,23.53,0.796,0.798,0.038,97.902,4.016,69.33,6.214,12.59,-0.36,12.95,97.46000000000001,2.396,1.536
2022-04-11,2022,4,11,Bourgogne-Franche-Comté,19.060000000000002,22.668,0.786,0.792,0.013999999999999999,97.27000000000001,5.8340000000000005,73.64,9.876,17.356,1.8439999999999999,15.512,164.07999999999998,5.598000000000001,3.6719999999999997
2022-04-12,2022,4,12,Bourgogne-Franche-Comté,16.035999999999998,19.96,0.782,0.786,0.10600000000000001,97.146,6.540000000000001,70.824,12.506,18.94,7.029999999999999,11.91,192.3,4.502000000000001,2.868
2022-04-13,2022,4,13,Bourgogne-Franche-Comté,13.959999999999999,21.064,0.778,0.788,0.818,97.638,8.02,82.53399999999999,13.394,18.472,9.129999999999999,9.342,309.38,2.2880000000000003,1.4120000000000001
